Loan_ID,Default
L00055470,0
L00055471,0
L00055472,0
L00055473,0
L00055474,0
L00055475,1
L00055476,0
L00055477,0
L00055478,0
L00055479,0
L00055480,1
L00055481,0
L00055482,0
L00055483,0
L00055484,0
L00055485,0
L00055486,0
L00055487,0
L00055488,0
L00055489,1
L00055490,0
L00055491,0
L00055492,1
L00055493,0
L00055494,0
L00055495,0
L00055496,1
L00055497,0
L00055498,0
L00055499,1
L00055500,0
L00055501,0
L00055502,1
L00055503,0
L00055504,0
L00055505,0
L00055506,0
L00055507,0
L00055508,0
L00055509,0
L00055510,0
L00055511,0
L00055512,0
L00055513,0
L00055514,0
L00055515,0
L00055516,0
L00055517,0
L00055518,0
L00055519,0
L00055520,0
L00055521,1
L00055522,0
L00055523,0
L00055524,0
L00055525,0
L00055526,0
L00055527,0
L00055528,0
L00055529,0
L00055530,0
L00055531,0
L00055532,0
L00055533,1
L00055534,0
L00055535,0
L00055536,0
L00055537,0
L00055538,1
L00055539,1
L00055540,0
L00055541,0
L00055542,1
L00055543,0
L00055544,0
L00055545,0
L00055546,0
L00055547,0
L00055548,0
L00055549,0
L00055550,0
L00055551,0
L00055552,0
L00055553,0
L00055554,0
L00055555,0
L00055556,0
L00055557,1
L00055558,0
L00055559,0
L00055560,0
L00055561,0
L00055562,0
L00055563,0
L00055564,0
L00055565,0
L00055566,0
L00055567,0
L00055568,0
L00055569,0
L00055570,0
L00055571,0
L00055572,1
L00055573,0
L00055574,0
L00055575,0
L00055576,0
L00055577,1
L00055578,0
L00055579,0
L00055580,0
L00055581,0
L00055582,1
L00055583,1
L00055584,0
L00055585,0
L00055586,0
L00055587,1
L00055588,0
L00055589,1
L00055590,0
L00055591,0
L00055592,0
L00055593,0
L00055594,0
L00055595,0
L00055596,0
L00055597,0
L00055598,0
L00055599,0
L00055600,0
L00055601,0
L00055602,0
L00055603,0
L00055604,0
L00055605,0
L00055606,0
L00055607,0
L00055608,1
L00055609,1
L00055610,0
L00055611,0
L00055612,0
L00055613,0
L00055614,0
L00055615,0
L00055616,0
L00055617,1
L00055618,0
L00055619,0
L00055620,0
L00055621,0
L00055622,0
L00055623,0
L00055624,0
L00055625,0
L00055626,0
L00055627,0
L00055628,0
L00055629,0
L00055630,0
L00055631,0
L00055632,0
L00055633,0
L00055634,0
L00055635,0
L00055636,1
L00055637,1
L00055638,0
L00055639,1
L00055640,1
L00055641,1
L00055642,0
L00055643,0
L00055644,0
L00055645,0
L00055646,0
L00055647,0
L00055648,0
L00055649,0
L00055650,0
L00055651,0
L00055652,0
L00055653,1
L00055654,0
L00055655,1
L00055656,1
L00055657,0
L00055658,0
L00055659,0
L00055660,0
L00055661,0
L00055662,0
L00055663,0
L00055664,0
L00055665,1
L00055666,0
L00055667,0
L00055668,0
L00055669,0
L00055670,0
L00055671,0
L00055672,0
L00055673,0
L00055674,0
L00055675,1
L00055676,0
L00055677,0
L00055678,0
L00055679,0
L00055680,0
L00055681,0
L00055682,0
L00055683,1
L00055684,0
L00055685,0
L00055686,1
L00055687,0
L00055688,0
L00055689,0
L00055690,0
L00055691,0
L00055692,0
L00055693,0
L00055694,0
L00055695,0
L00055696,0
L00055697,0
L00055698,0
L00055699,0
L00055700,0
L00055701,0
L00055702,0
L00055703,0
L00055704,0
L00055705,0
L00055706,0
L00055707,1
L00055708,0
L00055709,0
L00055710,0
L00055711,0
L00055712,0
L00055713,0
L00055714,0
L00055715,0
L00055716,1
L00055717,1
L00055718,0
L00055719,0
L00055720,0
L00055721,0
L00055722,0
L00055723,0
L00055724,0
L00055725,0
L00055726,1
L00055727,0
L00055728,0
L00055729,1
L00055730,0
L00055731,0
L00055732,0
L00055733,1
L00055734,0
L00055735,0
L00055736,0
L00055737,0
L00055738,0
L00055739,0
L00055740,0
L00055741,0
L00055742,0
L00055743,0
L00055744,1
L00055745,0
L00055746,0
L00055747,0
L00055748,1
L00055749,0
L00055750,0
L00055751,0
L00055752,0
L00055753,1
L00055754,0
L00055755,0
L00055756,0
L00055757,0
L00055758,0
L00055759,0
L00055760,0
L00055761,0
L00055762,1
L00055763,0
L00055764,1
L00055765,1
L00055766,0
L00055767,0
L00055768,0
L00055769,0
L00055770,0
L00055771,1
L00055772,0
L00055773,0
L00055774,0
L00055775,0
L00055776,0
L00055777,0
L00055778,0
L00055779,1
L00055780,0
L00055781,0
L00055782,0
L00055783,0
L00055784,0
L00055785,0
L00055786,0
L00055787,0
L00055788,0
L00055789,0
L00055790,0
L00055791,0
L00055792,0
L00055793,0
L00055794,0
L00055795,0
L00055796,1
L00055797,0
L00055798,1
L00055799,0
L00055800,0
L00055801,0
L00055802,0
L00055803,0
L00055804,0
L00055805,1
L00055806,1
L00055807,0
L00055808,0
L00055809,1
L00055810,0
L00055811,0
L00055812,0
L00055813,0
L00055814,1
L00055815,1
L00055816,1
L00055817,1
L00055818,1
L00055819,0
L00055820,0
L00055821,0
L00055822,0
L00055823,0
L00055824,0
L00055825,0
L00055826,0
L00055827,0
L00055828,0
L00055829,1
L00055830,1
L00055831,0
L00055832,0
L00055833,0
L00055834,0
L00055835,1
L00055836,0
L00055837,1
L00055838,0
L00055839,0
L00055840,0
L00055841,0
L00055842,0
L00055843,0
L00055844,1
L00055845,0
L00055846,0
L00055847,0
L00055848,0
L00055849,0
L00055850,0
L00055851,0
L00055852,0
L00055853,1
L00055854,0
L00055855,0
L00055856,0
L00055857,0
L00055858,0
L00055859,0
L00055860,0
L00055861,0
L00055862,0
L00055863,0
L00055864,0
L00055865,0
L00055866,0
L00055867,1
L00055868,0
L00055869,1
L00055870,0
L00055871,0
L00055872,0
L00055873,1
L00055874,1
L00055875,0
L00055876,0
L00055877,0
L00055878,0
L00055879,0
L00055880,0
L00055881,0
L00055882,0
L00055883,0
L00055884,0
L00055885,0
L00055886,1
L00055887,0
L00055888,0
L00055889,1
L00055890,0
L00055891,0
L00055892,0
L00055893,0
L00055894,0
L00055895,0
L00055896,0
L00055897,0
L00055898,0
L00055899,0
L00055900,0
L00055901,0
L00055902,0
L00055903,0
L00055904,0
L00055905,0
L00055906,0
L00055907,0
L00055908,0
L00055909,0
L00055910,0
L00055911,0
L00055912,0
L00055913,0
L00055914,0
L00055915,0
L00055916,0
L00055917,1
L00055918,0
L00055919,0
L00055920,0
L00055921,0
L00055922,0
L00055923,0
L00055924,0
L00055925,0
L00055926,0
L00055927,1
L00055928,1
L00055929,0
L00055930,0
L00055931,0
L00055932,0
L00055933,0
L00055934,0
L00055935,0
L00055936,1
L00055937,0
L00055938,0
L00055939,0
L00055940,0
L00055941,0
L00055942,0
L00055943,0
L00055944,1
L00055945,0
L00055946,0
L00055947,1
L00055948,1
L00055949,0
L00055950,0
L00055951,1
L00055952,1
L00055953,1
L00055954,0
L00055955,0
L00055956,0
L00055957,0
L00055958,0
L00055959,1
L00055960,0
L00055961,0
L00055962,0
L00055963,0
L00055964,0
L00055965,0
L00055966,0
L00055967,0
L00055968,0
L00055969,0
L00055970,0
L00055971,1
L00055972,0
L00055973,1
L00055974,1
L00055975,0
L00055976,0
L00055977,0
L00055978,0
L00055979,1
L00055980,0
L00055981,0
L00055982,0
L00055983,0
L00055984,1
L00055985,0
L00055986,0
L00055987,0
L00055988,0
L00055989,1
L00055990,0
L00055991,0
L00055992,0
L00055993,0
L00055994,0
L00055995,0
L00055996,0
L00055997,0
L00055998,0
L00055999,0
L00056000,1
L00056001,0
L00056002,0
L00056003,1
L00056004,1
L00056005,0
L00056006,0
L00056007,0
L00056008,0
L00056009,0
L00056010,0
L00056011,0
L00056012,0
L00056013,0
L00056014,1
L00056015,0
L00056016,0
L00056017,0
L00056018,0
L00056019,0
L00056020,0
L00056021,0
L00056022,0
L00056023,1
L00056024,0
L00056025,0
L00056026,0
L00056027,0
L00056028,0
L00056029,0
L00056030,0
L00056031,0
L00056032,0
L00056033,0
L00056034,0
L00056035,0
L00056036,0
L00056037,0
L00056038,1
L00056039,0
L00056040,1
L00056041,0
L00056042,0
L00056043,1
L00056044,0
L00056045,0
L00056046,0
L00056047,0
L00056048,0
L00056049,0
L00056050,0
L00056051,0
L00056052,0
L00056053,0
L00056054,0
L00056055,0
L00056056,0
L00056057,0
L00056058,0
L00056059,0
L00056060,0
L00056061,0
L00056062,0
L00056063,0
L00056064,0
L00056065,0
L00056066,0
L00056067,0
L00056068,0
L00056069,0
L00056070,0
L00056071,0
L00056072,1
L00056073,0
L00056074,0
L00056075,0
L00056076,0
L00056077,0
L00056078,0
L00056079,0
L00056080,0
L00056081,0
L00056082,0
L00056083,0
L00056084,0
L00056085,0
L00056086,0
L00056087,0
L00056088,0
L00056089,1
L00056090,0
L00056091,0
L00056092,0
L00056093,0
L00056094,0
L00056095,0
L00056096,1
L00056097,1
L00056098,0
L00056099,0
L00056100,0
L00056101,0
L00056102,1
L00056103,0
L00056104,0
L00056105,1
L00056106,0
L00056107,0
L00056108,0
L00056109,0
L00056110,0
L00056111,1
L00056112,0
L00056113,0
L00056114,1
L00056115,1
L00056116,0
L00056117,0
L00056118,0
L00056119,0
L00056120,0
L00056121,0
L00056122,0
L00056123,0
L00056124,0
L00056125,0
L00056126,0
L00056127,1
L00056128,0
L00056129,0
L00056130,1
L00056131,0
L00056132,0
L00056133,1
L00056134,0
L00056135,1
L00056136,0
L00056137,0
L00056138,1
L00056139,0
L00056140,1
L00056141,0
L00056142,0
L00056143,0
L00056144,0
L00056145,0
L00056146,0
L00056147,0
L00056148,0
L00056149,0
L00056150,0
L00056151,0
L00056152,0
L00056153,0
L00056154,0
L00056155,0
L00056156,1
L00056157,0
L00056158,0
L00056159,0
L00056160,0
L00056161,1
L00056162,0
L00056163,0
L00056164,0
L00056165,0
L00056166,0
L00056167,0
L00056168,0
L00056169,0
L00056170,0
L00056171,0
L00056172,0
L00056173,0
L00056174,0
L00056175,0
L00056176,1
L00056177,0
L00056178,0
L00056179,0
L00056180,0
L00056181,0
L00056182,0
L00056183,1
L00056184,1
L00056185,0
L00056186,1
L00056187,0
L00056188,1
L00056189,0
L00056190,0
L00056191,0
L00056192,0
L00056193,0
L00056194,1
L00056195,0
L00056196,0
L00056197,0
L00056198,0
L00056199,0
L00056200,1
L00056201,0
L00056202,1
L00056203,0
L00056204,0
L00056205,0
L00056206,0
L00056207,0
L00056208,0
L00056209,1
L00056210,0
L00056211,0
L00056212,1
L00056213,0
L00056214,0
L00056215,0
L00056216,0
L00056217,0
L00056218,0
L00056219,0
L00056220,0
L00056221,0
L00056222,0
L00056223,0
L00056224,0
L00056225,0
L00056226,0
L00056227,0
L00056228,0
L00056229,0
L00056230,1
L00056231,0
L00056232,0
L00056233,0
L00056234,0
L00056235,0
L00056236,0
L00056237,0
L00056238,0
L00056239,0
L00056240,0
L00056241,0
L00056242,0
L00056243,1
L00056244,0
L00056245,0
L00056246,1
L00056247,0
L00056248,0
L00056249,0
L00056250,0
L00056251,0
L00056252,1
L00056253,0
L00056254,0
L00056255,0
L00056256,0
L00056257,0
L00056258,0
L00056259,0
L00056260,0
L00056261,1
L00056262,1
L00056263,1
L00056264,0
L00056265,0
L00056266,0
L00056267,0
L00056268,0
L00056269,0
L00056270,0
L00056271,0
L00056272,1
L00056273,0
L00056274,0
L00056275,0
L00056276,0
L00056277,0
L00056278,1
L00056279,0
L00056280,0
L00056281,0
L00056282,1
L00056283,0
L00056284,0
L00056285,0
L00056286,0
L00056287,0
L00056288,0
L00056289,0
L00056290,0
L00056291,1
L00056292,1
L00056293,0
L00056294,1
L00056295,0
L00056296,0
L00056297,0
L00056298,0
L00056299,0
L00056300,0
L00056301,1
L00056302,0
L00056303,0
L00056304,0
L00056305,0
L00056306,0
L00056307,0
L00056308,0
L00056309,0
L00056310,0
L00056311,0
L00056312,0
L00056313,0
L00056314,0
L00056315,0
L00056316,0
L00056317,0
L00056318,0
L00056319,0
L00056320,0
L00056321,0
L00056322,0
L00056323,1
L00056324,1
L00056325,0
L00056326,0
L00056327,0
L00056328,0
L00056329,1
L00056330,0
L00056331,0
L00056332,0
L00056333,0
L00056334,0
L00056335,0
L00056336,0
L00056337,1
L00056338,0
L00056339,0
L00056340,0
L00056341,0
L00056342,0
L00056343,0
L00056344,0
L00056345,0
L00056346,0
L00056347,0
L00056348,0
L00056349,1
L00056350,1
L00056351,1
L00056352,0
L00056353,0
L00056354,0
L00056355,1
L00056356,0
L00056357,0
L00056358,0
L00056359,0
L00056360,0
L00056361,0
L00056362,1
L00056363,0
L00056364,0
L00056365,0
L00056366,1
L00056367,0
L00056368,0
L00056369,0
L00056370,1
L00056371,0
L00056372,0
L00056373,0
L00056374,0
L00056375,0
L00056376,0
L00056377,0
L00056378,1
L00056379,0
L00056380,0
L00056381,0
L00056382,0
L00056383,0
L00056384,0
L00056385,0
L00056386,0
L00056387,0
L00056388,0
L00056389,0
L00056390,0
L00056391,0
L00056392,1
L00056393,1
L00056394,0
L00056395,0
L00056396,0
L00056397,0
L00056398,0
L00056399,0
L00056400,1
L00056401,0
L00056402,0
L00056403,0
L00056404,0
L00056405,1
L00056406,0
L00056407,0
L00056408,0
L00056409,1
L00056410,0
L00056411,0
L00056412,0
L00056413,0
L00056414,0
L00056415,0
L00056416,0
L00056417,0
L00056418,0
L00056419,0
L00056420,0
L00056421,0
L00056422,0
L00056423,0
L00056424,1
L00056425,0
L00056426,0
L00056427,0
L00056428,0
L00056429,0
L00056430,0
L00056431,0
L00056432,0
L00056433,0
L00056434,0
L00056435,0
L00056436,0
L00056437,1
L00056438,0
L00056439,0
L00056440,0
L00056441,0
L00056442,0
L00056443,0
L00056444,1
L00056445,1
L00056446,0
L00056447,0
L00056448,0
L00056449,0
L00056450,0
L00056451,0
L00056452,0
L00056453,0
L00056454,0
L00056455,0
L00056456,0
L00056457,0
L00056458,1
L00056459,0
L00056460,0
L00056461,0
L00056462,0
L00056463,0
L00056464,0
L00056465,0
L00056466,0
L00056467,0
L00056468,1
L00056469,0
L00056470,0
L00056471,0
L00056472,0
L00056473,0
L00056474,1
L00056475,0
L00056476,0
L00056477,0
L00056478,0
L00056479,0
L00056480,0
L00056481,1
L00056482,0
L00056483,0
L00056484,0
L00056485,0
L00056486,0
L00056487,0
L00056488,0
L00056489,0
L00056490,1
L00056491,0
L00056492,0
L00056493,0
L00056494,0
L00056495,1
L00056496,0
L00056497,0
L00056498,0
L00056499,0
L00056500,0
L00056501,0
L00056502,1
L00056503,0
L00056504,0
L00056505,0
L00056506,0
L00056507,0
L00056508,0
L00056509,0
L00056510,0
L00056511,0
L00056512,0
L00056513,0
L00056514,1
L00056515,0
L00056516,0
L00056517,0
L00056518,0
L00056519,0
L00056520,0
L00056521,0
L00056522,0
L00056523,0
L00056524,0
L00056525,0
L00056526,0
L00056527,0
L00056528,0
L00056529,1
L00056530,0
L00056531,1
L00056532,0
L00056533,0
L00056534,0
L00056535,0
L00056536,1
L00056537,0
L00056538,1
L00056539,0
L00056540,0
L00056541,0
L00056542,0
L00056543,0
L00056544,0
L00056545,0
L00056546,1
L00056547,0
L00056548,1
L00056549,0
L00056550,0
L00056551,0
L00056552,0
L00056553,0
L00056554,0
L00056555,1
L00056556,0
L00056557,0
L00056558,0
L00056559,0
L00056560,0
L00056561,0
L00056562,1
L00056563,0
L00056564,0
L00056565,0
L00056566,0
L00056567,0
L00056568,1
L00056569,0
L00056570,0
L00056571,0
L00056572,0
L00056573,0
L00056574,0
L00056575,1
L00056576,0
L00056577,0
L00056578,0
L00056579,1
L00056580,0
L00056581,0
L00056582,1
L00056583,0
L00056584,0
L00056585,0
L00056586,1
L00056587,0
L00056588,0
L00056589,0
L00056590,1
L00056591,0
L00056592,0
L00056593,0
L00056594,0
L00056595,0
L00056596,0
L00056597,0
L00056598,0
L00056599,0
L00056600,0
L00056601,0
L00056602,0
L00056603,0
L00056604,0
L00056605,0
L00056606,1
L00056607,0
L00056608,0
L00056609,1
L00056610,0
L00056611,0
L00056612,0
L00056613,1
L00056614,0
L00056615,0
L00056616,0
L00056617,0
L00056618,0
L00056619,0
L00056620,0
L00056621,0
L00056622,0
L00056623,0
L00056624,0
L00056625,1
L00056626,1
L00056627,0
L00056628,0
L00056629,0
L00056630,0
L00056631,0
L00056632,0
L00056633,0
L00056634,1
L00056635,0
L00056636,0
L00056637,0
L00056638,0
L00056639,0
L00056640,0
L00056641,0
L00056642,1
L00056643,0
L00056644,1
L00056645,0
L00056646,0
L00056647,0
L00056648,0
L00056649,0
L00056650,1
L00056651,0
L00056652,0
L00056653,0
L00056654,0
L00056655,0
L00056656,1
L00056657,0
L00056658,1
L00056659,0
L00056660,0
L00056661,1
L00056662,0
L00056663,0
L00056664,0
L00056665,0
L00056666,1
L00056667,0
L00056668,0
L00056669,0
L00056670,0
L00056671,1
L00056672,1
L00056673,0
L00056674,1
L00056675,0
L00056676,0
L00056677,0
L00056678,0
L00056679,0
L00056680,0
L00056681,1
L00056682,0
L00056683,1
L00056684,0
L00056685,0
L00056686,0
L00056687,1
L00056688,0
L00056689,0
L00056690,0
L00056691,0
L00056692,0
L00056693,0
L00056694,0
L00056695,0
L00056696,1
L00056697,0
L00056698,0
L00056699,0
L00056700,0
L00056701,0
L00056702,0
L00056703,0
L00056704,0
L00056705,0
L00056706,0
L00056707,0
L00056708,0
L00056709,0
L00056710,0
L00056711,0
L00056712,0
L00056713,0
L00056714,1
L00056715,1
L00056716,0
L00056717,0
L00056718,0
L00056719,0
L00056720,0
L00056721,0
L00056722,0
L00056723,0
L00056724,0
L00056725,0
L00056726,0
L00056727,0
L00056728,0
L00056729,1
L00056730,0
L00056731,1
L00056732,0
L00056733,0
L00056734,1
L00056735,1
L00056736,0
L00056737,0
L00056738,1
L00056739,0
L00056740,0
L00056741,0
L00056742,1
L00056743,0
L00056744,0
L00056745,0
L00056746,0
L00056747,0
L00056748,0
L00056749,0
L00056750,0
L00056751,0
L00056752,0
L00056753,0
L00056754,0
L00056755,1
L00056756,0
L00056757,1
L00056758,1
L00056759,0
L00056760,0
L00056761,1
L00056762,0
L00056763,0
L00056764,0
L00056765,0
L00056766,1
L00056767,0
L00056768,0
L00056769,0
L00056770,0
L00056771,0
L00056772,0
L00056773,0
L00056774,0
L00056775,0
L00056776,0
L00056777,0
L00056778,1
L00056779,0
L00056780,0
L00056781,0
L00056782,0
L00056783,0
L00056784,0
L00056785,1
L00056786,0
L00056787,0
L00056788,0
L00056789,0
L00056790,0
L00056791,0
L00056792,1
L00056793,0
L00056794,1
L00056795,0
L00056796,1
L00056797,0
L00056798,1
L00056799,1
L00056800,0
L00056801,0
L00056802,0
L00056803,0
L00056804,1
L00056805,0
L00056806,0
L00056807,0
L00056808,0
L00056809,0
L00056810,0
L00056811,0
L00056812,0
L00056813,0
L00056814,1
L00056815,0
L00056816,0
L00056817,0
L00056818,0
L00056819,0
L00056820,0
L00056821,1
L00056822,0
L00056823,0
L00056824,0
L00056825,0
L00056826,0
L00056827,0
L00056828,0
L00056829,0
L00056830,0
L00056831,0
L00056832,0
L00056833,0
L00056834,0
L00056835,0
L00056836,0
L00056837,0
L00056838,0
L00056839,0
L00056840,0
L00056841,0
L00056842,0
L00056843,0
L00056844,1
L00056845,1
L00056846,0
L00056847,0
L00056848,0
L00056849,0
L00056850,0
L00056851,0
L00056852,0
L00056853,0
L00056854,1
L00056855,0
L00056856,1
L00056857,0
L00056858,0
L00056859,0
L00056860,0
L00056861,1
L00056862,0
L00056863,0
L00056864,0
L00056865,1
L00056866,0
L00056867,0
L00056868,0
L00056869,0
L00056870,0
L00056871,0
L00056872,1
L00056873,0
L00056874,0
L00056875,0
L00056876,0
L00056877,0
L00056878,1
L00056879,0
L00056880,0
L00056881,0
L00056882,0
L00056883,1
L00056884,0
L00056885,0
L00056886,1
L00056887,1
L00056888,0
L00056889,0
L00056890,0
L00056891,1
L00056892,0
L00056893,0
L00056894,0
L00056895,0
L00056896,0
L00056897,0
L00056898,0
L00056899,1
L00056900,0
L00056901,0
L00056902,0
L00056903,0
L00056904,0
L00056905,0
L00056906,0
L00056907,0
L00056908,1
L00056909,0
L00056910,0
L00056911,0
L00056912,0
L00056913,0
L00056914,0
L00056915,1
L00056916,0
L00056917,0
L00056918,0
L00056919,1
L00056920,0
L00056921,1
L00056922,0
L00056923,0
L00056924,1
L00056925,0
L00056926,0
L00056927,0
L00056928,0
L00056929,0
L00056930,0
L00056931,1
L00056932,0
L00056933,0
